likes,talking_about_count,created_at
1991121,27696,2012-10-10 00:00:17 +0000
1992420,26207,2012-10-11 00:00:16 +0000
1993775,26146,2012-10-12 00:00:16 +0000
1995210,25539,2012-10-13 00:00:19 +0000
1996668,25539,2012-10-14 00:00:17 +0000
1998076,25504,2012-10-15 00:00:17 +0000
1999530,25504,2012-10-16 00:00:32 +0000
2001278,25643,2012-10-17 00:00:15 +0000
2002726,29075,2012-10-18 00:00:16 +0000
2004238,32376,2012-10-19 00:00:14 +0000
2005676,37970,2012-10-20 00:00:31 +0000
2007074,37970,2012-10-21 00:00:18 +0000
2008660,48672,2012-10-22 00:00:27 +0000
2010325,51699,2012-10-23 00:00:31 +0000
2012101,54918,2012-10-24 00:00:16 +0000
2013874,54918,2012-10-25 00:02:06 +0000
2016795,56870,2012-10-26 00:00:32 +0000
2020544,56870,2012-10-27 00:00:51 +0000
2023067,69519,2012-10-28 00:00:16 +0000
2025394,77735,2012-10-29 00:00:17 +0000
2027862,79362,2012-10-30 00:00:15 +0000
2030082,79362,2012-10-31 00:00:30 +0000
2031972,76120,2012-11-01 00:00:17 +0000
2033889,76120,2012-11-02 00:00:38 +0000
2036033,74448,2012-11-03 00:00:18 +0000
2038178,58912,2012-11-04 00:01:13 +0000
2040234,52621,2012-11-05 00:00:51 +0000
2042218,52621,2012-11-06 00:00:58 +0000
2044166,48989,2012-11-07 00:01:02 +0000
2046051,45140,2012-11-08 00:01:06 +0000
2048180,45140,2012-11-09 00:00:46 +0000
2050201,44725,2012-11-10 00:00:50 +0000
2052321,45337,2012-11-11 00:00:50 +0000
2054404,45337,2012-11-12 00:00:53 +0000
2056304,45337,2012-11-13 00:01:00 +0000
2058237,45337,2012-11-14 00:01:06 +0000
2060120,45352,2012-11-15 00:00:50 +0000
2063037,45352,2012-11-16 00:01:01 +0000
2065067,42982,2012-11-17 00:00:53 +0000
2067405,41013,2012-11-18 00:00:46 +0000
2069500,36719,2012-11-19 00:00:45 +0000
2071618,36719,2012-11-20 00:00:45 +0000
2073538,36413,2012-11-21 00:01:08 +0000
2075980,35609,2012-11-22 00:00:56 +0000
2078080,37699,2012-11-23 00:00:48 +0000
2080102,40194,2012-11-24 00:00:43 +0000
2082092,37881,2012-11-25 00:00:43 +0000
2083999,34559,2012-11-26 00:00:46 +0000
2085744,33965,2012-11-27 00:00:51 +0000
2087705,33965,2012-11-28 00:00:45 +0000
2089692,33965,2012-11-29 00:00:43 +0000
2091812,33965,2012-11-30 00:00:42 +0000
2093900,33965,2012-12-01 00:00:42 +0000
2095793,33965,2012-12-02 00:01:05 +0000
2097862,33965,2012-12-03 00:00:44 +0000
2099890,40986,2012-12-04 00:00:58 +0000
2102113,43697,2012-12-05 00:00:48 +0000
2104489,45101,2012-12-06 00:00:39 +0000
2106465,44753,2012-12-07 00:00:39 +0000
2108492,44753,2012-12-08 00:00:39 +0000
2110621,41758,2012-12-09 00:00:41 +0000
2112706,38630,2012-12-10 00:00:39 +0000
2114759,37103,2012-12-11 00:00:35 +0000
2116673,36934,2012-12-12 00:00:48 +0000
2118552,35861,2012-12-13 00:00:48 +0000
2120375,35861,2012-12-14 00:00:42 +0000
2122209,38079,2012-12-15 00:01:03 +0000
2123974,38079,2012-12-16 00:00:59 +0000
2125806,34965,2012-12-17 00:00:44 +0000
2127667,32550,2012-12-18 00:00:58 +0000
2129540,31426,2012-12-19 00:00:44 +0000
2131477,30062,2012-12-20 00:00:39 +0000
2133512,28093,2012-12-21 00:00:57 +0000
2135500,25991,2012-12-22 00:00:45 +0000
2137529,25991,2012-12-23 00:00:27 +0000
2139551,28927,2012-12-24 00:00:26 +0000
2141491,30340,2012-12-25 00:00:23 +0000
2143132,30761,2012-12-26 00:00:37 +0000
2144809,30952,2012-12-27 00:00:42 +0000
2146200,31537,2012-12-28 00:00:54 +0000
2147726,32694,2012-12-29 00:00:40 +0000
2149263,36452,2012-12-30 00:00:40 +0000
2150773,32257,2012-12-31 00:01:09 +0000
2152156,30942,2013-01-01 00:00:49 +0000
2153496,30338,2013-01-02 00:00:53 +0000
2155071,30250,2013-01-03 00:00:37 +0000
2156734,30844,2013-01-04 00:00:57 +0000
2158537,30426,2013-01-05 00:00:35 +0000
2160046,28691,2013-01-06 00:00:48 +0000
2161469,30864,2013-01-07 00:00:54 +0000
2162949,31329,2013-01-08 00:00:53 +0000
2164294,31317,2013-01-09 00:00:55 +0000
2165842,31881,2013-01-10 00:02:36 +0000
2167313,33382,2013-01-11 00:00:49 +0000
2168864,35445,2013-01-12 00:00:36 +0000
2170357,37349,2013-01-13 00:00:32 +0000
2171785,33530,2013-01-14 00:00:36 +0000
2173159,33179,2013-01-15 00:00:34 +0000
2174718,33277,2013-01-16 00:00:32 +0000
2176227,35973,2013-01-17 00:00:30 +0000
2177723,35085,2013-01-18 00:00:33 +0000
2179470,34413,2013-01-19 00:00:30 +0000
2181214,31703,2013-01-20 00:00:50 +0000
2182976,34266,2013-01-21 00:00:31 +0000
2184776,34641,2013-01-22 00:00:28 +0000
2186640,35005,2013-01-23 00:00:47 +0000
2188335,31787,2013-01-24 00:00:33 +0000
2190073,30731,2013-01-25 00:00:47 +0000
2192128,30731,2013-01-26 00:00:31 +0000
2194239,30731,2013-01-27 00:00:27 +0000
2196251,30731,2013-01-28 00:00:32 +0000
2198258,30731,2013-01-29 00:00:37 +0000
2200285,41774,2013-01-30 00:00:45 +0000
2202159,43494,2013-01-31 00:00:29 +0000
2204157,44014,2013-02-01 00:00:26 +0000
2206160,44014,2013-02-02 00:00:41 +0000
2208154,42353,2013-02-03 00:00:22 +0000
2210118,42353,2013-02-04 00:00:45 +0000
2211934,40870,2013-02-05 00:00:24 +0000
2214126,30096,2013-02-06 00:00:25 +0000
2216409,30096,2013-02-07 00:00:26 +0000
2218499,29455,2013-02-08 00:00:25 +0000
2221413,29114,2013-02-09 00:00:21 +0000
2223877,29045,2013-02-10 00:00:23 +0000
2226336,34525,2013-02-11 00:00:38 +0000
2228879,35656,2013-02-12 00:00:22 +0000
2231413,38681,2013-02-13 00:00:23 +0000
2233841,40666,2013-02-14 00:00:40 +0000
2236087,40724,2013-02-15 00:00:41 +0000
2238516,41015,2013-02-16 00:00:39 +0000
2240676,41614,2013-02-17 00:00:28 +0000
2242769,41614,2013-02-18 00:00:27 +0000
2244908,41614,2013-02-19 00:00:25 +0000
2247024,41614,2013-02-20 00:00:26 +0000
2249380,38980,2013-02-21 00:00:27 +0000
2252471,38980,2013-02-22 00:00:28 +0000
2255903,38980,2013-02-23 00:00:26 +0000
2259305,42289,2013-02-24 00:00:22 +0000
2261908,37082,2013-02-25 00:00:27 +0000
2263983,37382,2013-02-26 00:00:25 +0000
2266298,37382,2013-02-27 00:00:24 +0000
2268743,37451,2013-02-28 00:00:25 +0000
2271732,37451,2013-03-01 00:00:22 +0000
2274736,37451,2013-03-02 00:00:25 +0000
2277653,38806,2013-03-03 00:00:24 +0000
2280480,37696,2013-03-04 00:00:21 +0000
2282922,36979,2013-03-05 00:00:22 +0000
2285339,37295,2013-03-06 00:00:24 +0000
2287712,39256,2013-03-07 00:00:18 +0000
2290448,39667,2013-03-08 00:00:14 +0000
2293057,40440,2013-03-09 00:00:18 +0000
2295698,39623,2013-03-10 00:00:21 +0000
2298320,40368,2013-03-11 00:00:17 +0000
2300652,39859,2013-03-12 00:00:19 +0000
2304201,39859,2013-03-13 00:00:35 +0000
2307992,39859,2013-03-14 00:00:18 +0000
2310616,39859,2013-03-15 00:00:15 +0000
2312584,42160,2013-03-16 00:00:31 +0000
2314632,51037,2013-03-17 00:00:31 +0000
2316722,51037,2013-03-18 00:00:36 +0000
2318593,51037,2013-03-19 00:00:17 +0000
2320713,55561,2013-03-20 00:00:34 +0000
2322917,50213,2013-03-21 00:00:29 +0000
2325173,50213,2013-03-22 00:00:30 +0000
2327197,46658,2013-03-23 00:00:11 +0000
2329368,28318,2013-03-24 00:00:25 +0000
2331526,28614,2013-03-25 00:00:18 +0000
2333669,31625,2013-03-26 00:00:14 +0000
2335907,32568,2013-03-27 00:00:40 +0000
2338490,32568,2013-03-28 00:00:14 +0000
2341517,32568,2013-03-29 00:00:32 +0000
2345188,35618,2013-03-30 00:00:30 +0000
2348697,35618,2013-03-31 00:00:15 +0000
2352536,47021,2013-04-01 00:00:11 +0000
2356312,47021,2013-04-02 00:00:57 +0000
2359665,52447,2013-04-03 00:00:51 +0000
2362399,69965,2013-04-04 00:01:05 +0000
2364724,69965,2013-04-05 00:00:53 +0000
2367703,78093,2013-04-06 00:01:05 +0000
2374383,84073,2013-04-07 00:00:49 +0000
2378324,76733,2013-04-08 00:00:55 +0000
2381597,91190,2013-04-09 00:01:11 +0000
2384457,100719,2013-04-10 00:01:09 +0000
2386677,98704,2013-04-11 00:00:51 +0000
2388448,98704,2013-04-12 00:00:54 +0000
2389985,93129,2013-04-13 00:01:09 +0000
2391990,93129,2013-04-14 00:01:08 +0000
2394057,89371,2013-04-15 00:00:54 +0000
2395722,86754,2013-04-16 00:00:58 +0000
2397161,67543,2013-04-17 00:00:52 +0000
2399037,52144,2013-04-18 00:01:11 +0000
2401633,52144,2013-04-19 00:00:45 +0000
2403636,52144,2013-04-20 00:00:55 +0000
2404959,52144,2013-04-21 00:00:51 +0000
2406287,38401,2013-04-22 00:01:05 +0000
2407499,29256,2013-04-23 00:01:05 +0000
2408840,26218,2013-04-24 00:01:20 +0000
2411155,25480,2013-04-25 00:01:17 +0000
2414899,26590,2013-04-26 00:01:20 +0000
2418769,26590,2013-04-27 00:01:11 +0000
2422465,32916,2013-04-28 00:00:55 +0000
2425810,45966,2013-04-29 00:01:06 +0000
2431075,56386,2013-04-30 00:01:15 +0000
2437713,64743,2013-05-01 00:00:55 +0000
2440284,64743,2013-05-02 00:01:22 +0000
2442531,71995,2013-05-03 00:01:11 +0000
2444822,77362,2013-05-04 00:01:10 +0000
2448118,73352,2013-05-05 00:01:03 +0000
2450322,64594,2013-05-06 00:00:46 +0000
2452224,67152,2013-05-07 00:01:16 +0000
2454103,61846,2013-05-08 00:01:14 +0000
2455991,60249,2013-05-09 00:01:02 +0000
2457879,57161,2013-05-10 00:01:17 +0000
2459815,57161,2013-05-11 00:00:46 +0000
2461713,51413,2013-05-12 00:01:09 +0000
2463588,46488,2013-05-13 00:01:12 +0000
2465411,38540,2013-05-14 00:01:10 +0000
2467309,38540,2013-05-15 00:01:00 +0000
2469179,38845,2013-05-16 00:01:10 +0000
2471315,40783,2013-05-17 00:00:58 +0000
2473390,40783,2013-05-18 00:01:08 +0000
2475553,40783,2013-05-19 00:00:54 +0000
2477733,40783,2013-05-20 00:01:05 +0000
2480101,40783,2013-05-21 00:01:07 +0000
2484753,40783,2013-05-22 00:39:53 +0000
2488777,40783,2013-05-23 00:01:11 +0000
2491553,40783,2013-05-24 00:01:20 +0000
2494017,42244,2013-05-25 00:01:25 +0000
2496282,42244,2013-05-26 00:01:00 +0000
2498253,41285,2013-05-27 00:01:05 +0000
2500408,38543,2013-05-28 00:01:00 +0000
2502600,38543,2013-05-29 00:01:32 +0000
2504892,73252,2013-05-30 00:01:14 +0000
2508185,76121,2013-05-31 00:01:06 +0000
2511432,76121,2013-06-01 00:01:07 +0000
2514319,76121,2013-06-02 00:01:02 +0000
2517236,80563,2013-06-03 00:01:00 +0000
2519801,82709,2013-06-04 00:01:23 +0000
2522825,50333,2013-06-05 00:01:18 +0000
2526266,50333,2013-06-06 00:01:02 +0000
2529019,54617,2013-06-07 00:01:18 +0000
2531662,60238,2013-06-08 00:00:59 +0000
2534587,60124,2013-06-09 00:01:02 +0000
2537893,60124,2013-06-10 00:01:14 +0000
2541283,52052,2013-06-11 00:01:13 +0000
2545736,45342,2013-06-12 00:00:57 +0000
2549082,45342,2013-06-13 00:00:55 +0000
2552081,45599,2013-06-14 00:00:46 +0000
2554705,45599,2013-06-15 00:00:48 +0000
2557044,53204,2013-06-16 00:00:46 +0000
2559834,58925,2013-06-17 00:00:50 +0000
2562417,58925,2013-06-18 00:00:53 +0000
2565205,63036,2013-06-19 00:00:52 +0000
2585555,63036,2013-06-20 06:32:08 +0000
2595612,64039,2013-06-21 00:00:57 +0000
2608086,54097,2013-06-22 00:06:30 +0000
2619165,89598,2013-06-23 00:00:58 +0000
2629811,109201,2013-06-24 00:00:51 +0000
2633466,120320,2013-06-25 00:00:46 +0000
2634950,120320,2013-06-26 00:01:00 +0000
2636369,120320,2013-06-27 00:00:49 +0000
2637894,129133,2013-06-28 00:00:58 +0000
2639417,121922,2013-06-29 00:00:53 +0000
2641110,121922,2013-06-30 00:01:06 +0000
2642747,62574,2013-07-01 00:00:50 +0000
2644370,48303,2013-07-02 00:01:16 +0000
2645964,36406,2013-07-03 00:00:44 +0000
2647480,38732,2013-07-04 00:00:49 +0000
2649137,39556,2013-07-05 00:00:57 +0000
2650859,33788,2013-07-06 00:00:51 +0000
2652696,36784,2013-07-07 00:00:53 +0000
2654662,35723,2013-07-08 00:00:59 +0000
2656552,36201,2013-07-09 00:00:56 +0000
2658088,36519,2013-07-10 00:00:55 +0000
2659768,34874,2013-07-11 00:00:56 +0000
2661668,35354,2013-07-12 00:01:12 +0000
2663512,37110,2013-07-13 00:01:09 +0000
2665312,36803,2013-07-14 00:01:08 +0000
2667043,41171,2013-07-15 00:01:02 +0000
2669497,43709,2013-07-16 00:01:12 +0000
2672041,43898,2013-07-17 00:01:22 +0000
2674119,46781,2013-07-18 00:01:14 +0000
2675751,52289,2013-07-19 00:01:24 +0000
2677687,53284,2013-07-20 00:01:21 +0000
2679914,49651,2013-07-21 00:01:12 +0000
2681634,49651,2013-07-22 00:01:10 +0000
2683463,47472,2013-07-23 00:01:12 +0000
2685526,45252,2013-07-24 00:01:16 +0000
2687429,45260,2013-07-25 00:01:01 +0000
2689298,46551,2013-07-26 00:01:14 +0000
2691249,42037,2013-07-27 00:01:08 +0000
2693120,42037,2013-07-28 00:01:14 +0000
2695001,42037,2013-07-29 00:01:17 +0000
2697006,42037,2013-07-30 00:01:24 +0000
2698823,37505,2013-07-31 00:01:03 +0000
2700576,32775,2013-08-01 00:01:04 +0000
2704604,32775,2013-08-02 00:01:18 +0000
2718419,31509,2013-08-03 00:01:11 +0000
2720265,32921,2013-08-04 00:01:09 +0000
2722264,33545,2013-08-05 00:01:12 +0000
2724582,32800,2013-08-06 00:00:57 +0000
2728079,32943,2013-08-07 00:00:53 +0000
2733573,33955,2013-08-08 00:00:56 +0000
2736194,33204,2013-08-09 00:01:04 +0000
2738300,32463,2013-08-10 00:00:56 +0000
2739824,32311,2013-08-11 00:00:49 +0000
2741702,36491,2013-08-12 00:00:59 +0000
2743393,36802,2013-08-13 00:00:45 +0000
2745596,36528,2013-08-14 00:00:48 +0000
2747679,36528,2013-08-15 00:00:49 +0000
2749598,44092,2013-08-16 00:00:55 +0000
2751454,47191,2013-08-17 00:00:58 +0000
2753370,47969,2013-08-18 00:00:53 +0000
2755308,44407,2013-08-19 00:00:59 +0000
2757383,46772,2013-08-20 00:00:51 +0000
2759624,47298,2013-08-21 00:01:04 +0000
2761850,47228,2013-08-22 00:01:12 +0000
2764480,41586,2013-08-23 00:00:53 +0000
2767554,41586,2013-08-24 00:00:45 +0000
2770732,41586,2013-08-25 00:01:01 +0000
2774256,41586,2013-08-26 00:00:41 +0000
2776821,41586,2013-08-27 00:01:03 +0000
2779759,45989,2013-08-28 00:00:57 +0000
2782882,47474,2013-08-29 00:00:46 +0000
2785919,48518,2013-08-30 00:01:05 +0000
2788299,49724,2013-08-31 00:00:52 +0000
2790266,47143,2013-09-01 00:01:04 +0000
2792361,47726,2013-09-02 00:01:05 +0000
2794262,45274,2013-09-03 00:01:05 +0000
2797864,44050,2013-09-04 00:01:07 +0000
2801226,47661,2013-09-05 00:01:04 +0000
2803683,54647,2013-09-06 00:00:56 +0000
2806332,56899,2013-09-07 00:01:05 +0000
2808739,53364,2013-09-08 00:00:58 +0000
2811079,53364,2013-09-09 00:00:55 +0000
2813300,50275,2013-09-10 00:00:55 +0000
2816075,50275,2013-09-11 00:01:01 +0000
2821379,51241,2013-09-12 00:01:03 +0000
2825545,41445,2013-09-13 00:00:49 +0000
2829737,41616,2013-09-14 00:00:42 +0000
2832914,43094,2013-09-15 00:00:47 +0000
2836273,45623,2013-09-16 00:00:57 +0000
2839370,45623,2013-09-17 00:00:49 +0000
2842241,45623,2013-09-18 00:01:08 +0000
2845914,44708,2013-09-19 00:00:52 +0000
2849340,43418,2013-09-20 00:00:54 +0000
2851902,42610,2013-09-21 00:00:53 +0000
2857392,40473,2013-09-23 00:01:00 +0000
2860087,40237,2013-09-24 00:00:51 +0000
2863551,38836,2013-09-25 00:00:53 +0000
2867524,43010,2013-09-26 00:00:53 +0000
2870559,44225,2013-09-27 00:00:52 +0000
2873613,43395,2013-09-28 00:00:58 +0000
