likes,talking_about_count,created_at
1001882,5444,2013-03-11 00:00:20 +0000
1002284,5268,2013-03-12 00:00:22 +0000
1002617,5268,2013-03-13 00:00:37 +0000
1002908,5268,2013-03-14 00:00:20 +0000
1003435,5268,2013-03-15 00:00:18 +0000
1003850,4943,2013-03-16 00:00:33 +0000
1004304,4821,2013-03-17 00:00:34 +0000
1004755,4821,2013-03-18 00:00:39 +0000
1005255,4821,2013-03-19 00:00:19 +0000
1005767,4633,2013-03-20 00:01:10 +0000
1006355,4287,2013-03-21 00:01:06 +0000
1006861,4333,2013-03-22 00:01:03 +0000
1007295,4420,2013-03-23 00:00:46 +0000
1007729,5242,2013-03-24 00:00:59 +0000
1008153,5559,2013-03-25 00:00:52 +0000
1008614,5614,2013-03-26 00:00:49 +0000
1009054,5590,2013-03-27 00:01:15 +0000
1009543,5590,2013-03-28 00:00:48 +0000
1010020,5590,2013-03-29 00:01:07 +0000
1010459,5593,2013-03-30 00:01:04 +0000
1010810,5593,2013-03-31 00:00:50 +0000
1011157,4906,2013-04-01 00:00:46 +0000
1011584,4906,2013-04-02 00:00:55 +0000
1012109,4846,2013-04-03 00:00:49 +0000
1012628,4674,2013-04-04 00:01:03 +0000
1013096,4674,2013-04-05 00:00:51 +0000
1013574,5105,2013-04-06 00:01:03 +0000
1014003,4995,2013-04-07 00:00:47 +0000
1014433,5114,2013-04-08 00:00:53 +0000
1014937,5187,2013-04-09 00:01:09 +0000
1015441,5284,2013-04-10 00:01:07 +0000
1016104,5411,2013-04-11 00:00:49 +0000
1016680,5411,2013-04-12 00:00:52 +0000
1017104,4999,2013-04-13 00:01:07 +0000
1017393,4999,2013-04-14 00:01:06 +0000
1017714,5550,2013-04-15 00:00:52 +0000
1018491,5711,2013-04-16 00:00:56 +0000
1019200,5311,2013-04-17 00:00:50 +0000
1019687,5212,2013-04-18 00:01:09 +0000
1020093,5212,2013-04-19 00:00:43 +0000
1020502,5212,2013-04-20 00:00:53 +0000
1020856,5212,2013-04-21 00:00:49 +0000
1021244,4996,2013-04-22 00:01:03 +0000
1021717,4701,2013-04-23 00:01:02 +0000
1022172,4666,2013-04-24 00:01:18 +0000
1022769,4167,2013-04-25 00:01:15 +0000
1023843,4118,2013-04-26 00:01:17 +0000
1024841,4348,2013-04-27 00:01:09 +0000
1025410,5043,2013-04-28 00:00:53 +0000
1026049,5698,2013-04-29 00:01:03 +0000
1026797,6581,2013-04-30 00:01:13 +0000
1027551,6581,2013-05-01 00:00:53 +0000
1028290,7333,2013-05-02 00:01:20 +0000
1028862,8187,2013-05-03 00:01:09 +0000
1029458,8187,2013-05-04 00:01:08 +0000
1030617,8627,2013-05-05 00:01:01 +0000
1031934,9186,2013-05-06 00:00:44 +0000
1033801,9409,2013-05-07 00:01:13 +0000
1036197,9409,2013-05-08 00:01:11 +0000
1038070,10522,2013-05-09 00:00:57 +0000
1039697,12181,2013-05-10 00:01:14 +0000
1041758,12181,2013-05-11 00:00:43 +0000
1043379,14517,2013-05-12 00:01:06 +0000
1045962,18421,2013-05-13 00:01:09 +0000
1046640,31208,2013-05-14 00:01:08 +0000
1047034,31208,2013-05-15 00:00:58 +0000
1047368,103133,2013-05-16 00:01:07 +0000
1047690,104060,2013-05-17 00:00:55 +0000
1048045,104060,2013-05-18 00:01:05 +0000
1048361,104060,2013-05-19 00:00:51 +0000
1048708,104060,2013-05-20 00:01:02 +0000
1049080,104060,2013-05-21 00:01:04 +0000
1049619,104060,2013-05-22 00:39:51 +0000
1050434,104060,2013-05-23 00:01:08 +0000
1051011,104060,2013-05-24 00:01:18 +0000
1051612,101382,2013-05-25 00:01:23 +0000
1052085,97686,2013-05-26 00:00:58 +0000
1052519,84370,2013-05-27 00:01:02 +0000
1052965,9206,2013-05-28 00:00:57 +0000
1053498,9206,2013-05-29 00:01:29 +0000
1054059,5158,2013-05-30 00:01:12 +0000
1054545,6414,2013-05-31 00:01:04 +0000
1055291,6414,2013-06-01 00:01:04 +0000
1055727,6414,2013-06-02 00:01:00 +0000
1056247,6699,2013-06-03 00:00:56 +0000
1056749,6794,2013-06-04 00:01:20 +0000
1057348,7718,2013-06-05 00:01:15 +0000
1058093,7718,2013-06-06 00:00:59 +0000
1059148,6148,2013-06-07 00:01:16 +0000
1060159,5958,2013-06-08 00:00:57 +0000
1060844,6119,2013-06-09 00:01:00 +0000
1061347,6119,2013-06-10 00:01:11 +0000
1061929,7086,2013-06-11 00:01:10 +0000
1062498,7376,2013-06-12 00:00:54 +0000
1063000,7376,2013-06-13 00:00:52 +0000
1063314,7377,2013-06-14 00:00:43 +0000
1063431,7377,2013-06-15 00:00:46 +0000
1063833,6949,2013-06-16 00:00:43 +0000
