likes,talking_about_count,created_at
532078,10273,2013-05-20 00:01:10 +0000
532246,10273,2013-05-21 00:01:11 +0000
532406,10273,2013-05-22 00:39:57 +0000
532630,10273,2013-05-23 00:01:16 +0000
532835,10273,2013-05-24 00:01:26 +0000
533078,9292,2013-05-25 00:01:31 +0000
533324,8605,2013-05-26 00:01:06 +0000
533556,8257,2013-05-27 00:01:10 +0000
533807,7857,2013-05-28 00:01:05 +0000
534092,7857,2013-05-29 00:01:37 +0000
534321,6921,2013-05-30 00:01:19 +0000
534569,8083,2013-05-31 00:01:12 +0000
535858,8083,2013-06-01 00:01:12 +0000
536088,8083,2013-06-02 00:01:07 +0000
536249,8743,2013-06-03 00:01:05 +0000
536449,8832,2013-06-04 00:01:28 +0000
536794,8830,2013-06-05 00:01:23 +0000
537034,8401,2013-06-06 00:01:07 +0000
537307,8752,2013-06-07 00:01:23 +0000
537583,8497,2013-06-08 00:01:04 +0000
537844,6634,2013-06-09 00:01:07 +0000
538132,6752,2013-06-10 00:01:19 +0000
538445,6752,2013-06-11 00:01:19 +0000
538719,6273,2013-06-12 00:01:02 +0000
538926,6954,2013-06-13 00:01:00 +0000
538916,7081,2013-06-14 00:00:50 +0000
538877,7081,2013-06-15 00:00:53 +0000
538964,7713,2013-06-16 00:00:51 +0000
539021,10345,2013-06-17 00:00:55 +0000
539061,10345,2013-06-18 00:00:57 +0000
539076,8960,2013-06-19 00:00:56 +0000
539246,8960,2013-06-20 06:32:14 +0000
539317,11428,2013-06-21 00:01:03 +0000
539365,10927,2013-06-22 00:06:53 +0000
539499,10330,2013-06-23 00:01:03 +0000
539653,11451,2013-06-24 00:00:57 +0000
539724,11558,2013-06-25 00:00:51 +0000
539776,11558,2013-06-26 00:01:05 +0000
539943,11558,2013-06-27 00:00:55 +0000
540074,8881,2013-06-28 00:01:04 +0000
540129,9174,2013-06-29 00:00:59 +0000
540131,10057,2013-06-30 00:01:12 +0000
540170,15725,2013-07-01 00:00:56 +0000
540214,17702,2013-07-02 00:01:22 +0000
540309,17656,2013-07-03 00:00:50 +0000
540377,17092,2013-07-04 00:00:55 +0000
540417,15819,2013-07-05 00:01:03 +0000
540483,12685,2013-07-06 00:00:57 +0000
540510,11128,2013-07-07 00:00:58 +0000
540549,8426,2013-07-08 00:01:05 +0000
540629,7189,2013-07-09 00:01:02 +0000
540682,9721,2013-07-10 00:01:01 +0000
540690,9612,2013-07-11 00:01:03 +0000
540713,11248,2013-07-12 00:01:19 +0000
540756,12997,2013-07-13 00:01:17 +0000
540813,16652,2013-07-14 00:01:16 +0000
540853,20840,2013-07-15 00:01:11 +0000
540895,22129,2013-07-16 00:01:19 +0000
540904,22129,2013-07-17 00:01:31 +0000
540912,20456,2013-07-18 00:01:24 +0000
540900,19608,2013-07-19 00:01:32 +0000
540968,18288,2013-07-20 00:01:50 +0000
541039,14926,2013-07-21 00:01:20 +0000
541089,14926,2013-07-22 00:01:19 +0000
541165,11800,2013-07-23 00:01:20 +0000
541210,10391,2013-07-24 00:01:25 +0000
541230,10449,2013-07-25 00:01:10 +0000
541274,10449,2013-07-26 00:01:22 +0000
541312,10358,2013-07-27 00:01:16 +0000
541335,10358,2013-07-28 00:01:22 +0000
541391,10358,2013-07-29 00:01:26 +0000
541448,10358,2013-07-30 00:01:33 +0000
541490,10358,2013-07-31 00:01:11 +0000
541538,13049,2013-08-01 00:01:12 +0000
541597,13049,2013-08-02 00:01:26 +0000
541641,12158,2013-08-03 00:01:20 +0000
541672,12023,2013-08-04 00:01:18 +0000
541707,12389,2013-08-05 00:01:20 +0000
541741,12098,2013-08-06 00:01:04 +0000
541811,7089,2013-08-07 00:01:00 +0000
542068,6211,2013-08-08 00:01:03 +0000
542323,7496,2013-08-09 00:01:11 +0000
542551,8195,2013-08-10 00:01:02 +0000
542805,7971,2013-08-11 00:00:56 +0000
543054,6663,2013-08-12 00:01:06 +0000
543226,6969,2013-08-13 00:00:50 +0000
543379,7441,2013-08-14 00:00:54 +0000
544372,7441,2013-08-15 00:00:55 +0000
547086,8761,2013-08-16 00:01:01 +0000
548267,10686,2013-08-17 00:01:03 +0000
549388,12788,2013-08-18 00:00:58 +0000
550524,13943,2013-08-19 00:01:04 +0000
551884,14854,2013-08-20 00:00:57 +0000
553285,15635,2013-08-21 00:01:09 +0000
555162,15144,2013-08-22 00:01:17 +0000
556772,15319,2013-08-23 00:00:58 +0000
558299,15319,2013-08-24 00:00:51 +0000
559755,15319,2013-08-25 00:01:07 +0000
561205,15319,2013-08-26 00:00:47 +0000
562490,15319,2013-08-27 00:01:08 +0000
564321,14342,2013-08-28 00:01:02 +0000
565803,16093,2013-08-29 00:00:52 +0000
567245,16219,2013-08-30 00:01:11 +0000
568580,17150,2013-08-31 00:00:58 +0000
569906,16810,2013-09-01 00:01:10 +0000
571260,16042,2013-09-02 00:01:10 +0000
572625,15955,2013-09-03 00:01:11 +0000
573955,15930,2013-09-04 00:01:13 +0000
575557,15101,2013-09-05 00:01:09 +0000
576746,15004,2013-09-06 00:01:01 +0000
577164,14898,2013-09-07 00:01:11 +0000
577320,16031,2013-09-08 00:01:03 +0000
577622,16031,2013-09-09 00:01:01 +0000
577917,13904,2013-09-10 00:01:01 +0000
579037,13904,2013-09-11 00:01:07 +0000
583188,14506,2013-09-12 00:01:08 +0000
585091,14375,2013-09-13 00:00:54 +0000
587083,13822,2013-09-14 00:00:48 +0000
589260,12581,2013-09-15 00:00:52 +0000
590602,14456,2013-09-16 00:01:02 +0000
591758,16192,2013-09-17 00:00:54 +0000
593049,16192,2013-09-18 00:01:14 +0000
594468,16781,2013-09-19 00:00:57 +0000
595695,16690,2013-09-20 00:01:00 +0000
597058,16685,2013-09-21 00:00:58 +0000
599834,16097,2013-09-23 00:01:05 +0000
601198,15481,2013-09-24 00:00:56 +0000
602786,15190,2013-09-25 00:00:59 +0000
604456,16303,2013-09-26 00:00:58 +0000
605830,16656,2013-09-27 00:00:57 +0000
607180,16634,2013-09-28 00:01:03 +0000
608601,15993,2013-09-29 00:01:10 +0000
609940,15548,2013-09-30 00:00:58 +0000
611498,15685,2013-10-01 00:01:10 +0000
612931,15701,2013-10-02 00:01:05 +0000
614235,14396,2013-10-03 00:01:23 +0000
615720,12105,2013-10-04 00:01:26 +0000
617057,11551,2013-10-05 00:01:19 +0000
618192,11575,2013-10-06 00:01:20 +0000
619570,13362,2013-10-07 00:01:37 +0000
620967,13133,2013-10-08 00:01:31 +0000
622255,13196,2013-10-09 00:01:32 +0000
623566,14521,2013-10-10 00:01:38 +0000
624807,14784,2013-10-11 00:01:11 +0000
625778,16010,2013-10-12 00:01:14 +0000
626944,16199,2013-10-13 00:01:41 +0000
628216,15434,2013-10-14 00:01:43 +0000
629623,15433,2013-10-15 00:01:34 +0000
631073,15419,2013-10-16 00:01:34 +0000
632758,15568,2013-10-17 00:01:14 +0000
634140,15568,2013-10-18 00:01:35 +0000
635638,15568,2013-10-19 00:01:19 +0000
637066,15206,2013-10-20 00:01:12 +0000
638722,14512,2013-10-21 00:01:18 +0000
639940,14668,2013-10-22 00:02:06 +0000
641689,15017,2013-10-23 00:01:28 +0000
643092,13305,2013-10-24 00:01:16 +0000
644459,13418,2013-10-25 00:01:56 +0000
646197,13007,2013-10-26 00:01:42 +0000
648268,12913,2013-10-27 00:01:54 +0000
650683,13306,2013-10-28 00:01:22 +0000
653496,14022,2013-10-30 00:01:20 +0000
654431,15717,2013-10-31 00:01:23 +0000
655002,17181,2013-11-01 00:01:48 +0000
655577,17181,2013-11-02 00:01:16 +0000
656070,16451,2013-11-03 00:01:12 +0000
656559,15015,2013-11-04 00:01:26 +0000
657299,13427,2013-11-05 00:01:31 +0000
657787,11481,2013-11-06 00:01:35 +0000
658285,10354,2013-11-07 00:01:41 +0000
667694,7242,2013-11-08 00:01:35 +0000
667772,13244,2013-11-09 00:01:27 +0000
667875,15422,2013-11-10 00:01:59 +0000
667950,15116,2013-11-11 00:01:31 +0000
668037,14780,2013-11-12 00:01:46 +0000
668127,14780,2013-11-13 00:01:16 +0000
668183,14349,2013-11-14 00:01:18 +0000
668256,17160,2013-11-15 00:01:25 +0000
668314,12452,2013-11-16 00:01:17 +0000
668371,12452,2013-11-17 00:02:31 +0000
668449,9850,2013-11-18 00:01:23 +0000
668495,10719,2013-11-19 00:02:35 +0000
668528,10719,2013-11-20 00:03:52 +0000
668602,10688,2013-11-21 00:04:11 +0000
668668,11879,2013-11-22 00:04:45 +0000
668705,9895,2013-11-23 00:01:00 +0000
668741,7403,2013-11-24 00:01:11 +0000
668781,6838,2013-11-25 00:01:13 +0000
668834,6087,2013-11-26 00:01:14 +0000
668878,6198,2013-11-27 00:00:57 +0000
668946,4699,2013-11-28 00:01:10 +0000
669007,4699,2013-11-29 00:01:10 +0000
669068,4843,2013-11-30 00:00:55 +0000
669132,5133,2013-12-01 00:00:57 +0000
669211,4853,2013-12-02 00:00:57 +0000
669288,4514,2013-12-03 00:01:08 +0000
669385,4204,2013-12-04 00:01:13 +0000
669482,4204,2013-12-05 00:01:12 +0000
669568,4777,2013-12-06 00:01:01 +0000
669670,3667,2013-12-07 00:01:15 +0000
669733,3667,2013-12-08 00:01:00 +0000
669785,3147,2013-12-09 00:01:20 +0000
669872,3232,2013-12-10 00:01:03 +0000
669943,4211,2013-12-11 00:01:04 +0000
670042,4211,2013-12-12 00:01:28 +0000
670120,3558,2013-12-13 00:01:12 +0000
670176,3534,2013-12-14 00:01:25 +0000
670250,4648,2013-12-15 00:01:25 +0000
670317,4896,2013-12-16 00:01:18 +0000
670382,5072,2013-12-17 00:01:11 +0000
670459,4377,2013-12-18 00:01:07 +0000
670539,4403,2013-12-19 00:01:07 +0000
670620,4664,2013-12-20 00:01:19 +0000
670692,4821,2013-12-21 00:01:01 +0000
670766,4008,2013-12-22 00:01:14 +0000
670829,4008,2013-12-23 00:00:56 +0000
670907,4398,2013-12-24 00:01:05 +0000
670974,4477,2013-12-25 00:01:02 +0000
671040,4470,2013-12-26 00:01:17 +0000
671132,4403,2013-12-27 00:00:56 +0000
671246,3693,2013-12-28 00:00:57 +0000
671342,3729,2013-12-29 00:00:55 +0000
671451,3443,2013-12-30 00:00:58 +0000
671556,2599,2013-12-31 00:01:02 +0000
671649,2319,2014-01-01 00:01:11 +0000
671725,2109,2014-01-02 00:01:07 +0000
671826,2344,2014-01-03 00:00:58 +0000
671930,2266,2014-01-04 00:00:54 +0000
672035,2266,2014-01-05 00:01:12 +0000
672155,3886,2014-01-06 00:00:56 +0000
672268,4098,2014-01-07 00:01:06 +0000
672388,4098,2014-01-08 00:01:15 +0000
